6.12552086248	400
time	pressure	humidity	temperature
150.810947705	1007.11987305	36.7117042542	33.1614646912
150.810947706	1007.12329102	36.7117042542	33.1614646912
150.810947706	1007.12329102	36.7117042542	33.1614646912
150.810947706	1007.12329102	36.7117042542	33.1614646912
150.810947707	1007.12329102	36.7117042542	33.1614646912
150.810947707	1007.12329102	36.7117042542	33.1614646912
150.810947707	1007.12329102	36.7117042542	33.1614646912
150.810947707	1007.12329102	36.7117042542	33.1614646912
150.810947707	1007.12329102	36.7117042542	33.1976013184
150.810947707	1007.12329102	36.7117042542	33.1976013184
150.810947707	1007.12329102	34.8064651489	33.1976013184
150.810947708	1007.12329102	34.8064651489	33.1976013184
150.810947708	1007.12329102	34.8064651489	33.1976013184
150.810947708	1007.12329102	34.8064651489	33.1976013184
150.810947708	1007.12329102	34.8064651489	33.1976013184
150.810947708	1007.12329102	34.8064651489	33.1976013184
150.810947708	1007.12329102	34.8064651489	33.1976013184
150.810947709	1007.12329102	34.8064651489	33.1976013184
150.810947709	1007.12329102	34.8064651489	33.1976013184
150.810947709	1007.12329102	34.8064651489	33.1976013184
150.810947709	1007.12329102	34.8064651489	33.1976013184
150.810947709	1007.12329102	34.8064651489	33.1976013184
150.810947709	1007.12329102	34.8064651489	33.1976013184
150.810947709	1007.12329102	34.8064651489	33.1976013184
150.810947709	1007.12329102	34.8064651489	33.1976013184
150.81094771	1007.11669922	34.8064651489	33.1976013184
150.81094771	1007.11669922	34.8064651489	33.1976013184
150.81094771	1007.11669922	34.8064651489	33.1976013184
150.81094771	1007.11669922	34.8064651489	33.1976013184
150.81094771	1007.11669922	34.8064651489	33.1976013184
150.81094771	1007.11669922	34.8064651489	33.1976013184
150.810947711	1007.11669922	34.8064651489	33.1976013184
150.810947711	1007.11669922	34.8064651489	33.1976013184
150.810947711	1007.11669922	34.8064651489	33.1976013184
150.810947711	1007.11669922	34.8064651489	33.1976013184
150.810947711	1007.11669922	34.8064651489	33.1976013184
150.810947711	1007.11669922	34.8064651489	33.1976013184
150.810947711	1007.11669922	34.8064651489	33.1976013184
150.810947711	1007.11669922	34.8064651489	33.1976013184
150.810947712	1007.11669922	34.8064651489	33.1976013184
150.810947712	1007.11669922	34.8064651489	33.1976013184
150.810947712	1007.11669922	34.8064651489	33.1976013184
150.810947712	1007.11669922	34.8064651489	33.1976013184
150.810947712	1007.11669922	34.8064651489	33.1976013184
150.810947712	1007.11669922	34.8064651489	33.1976013184
150.810947712	1007.11669922	34.8064651489	33.1976013184
150.810947713	1007.11669922	34.8064651489	33.1976013184
150.810947713	1007.11669922	34.8064651489	33.1976013184
150.810947713	1007.11669922	34.8064651489	33.1976013184
150.810947713	1007.11669922	34.8064651489	33.1976013184
150.810947713	1007.11669922	34.8064651489	33.1976013184
150.810947713	1007.11669922	34.8064651489	33.1976013184
150.810947713	1007.11669922	34.8064651489	33.1976013184
150.810947714	1007.11499023	34.8064651489	33.1976013184
150.810947714	1007.11499023	34.8064651489	33.1976013184
150.810947714	1007.11499023	34.8064651489	33.1976013184
150.810947714	1007.11499023	34.8064651489	33.1976013184
150.810947714	1007.11499023	34.8064651489	33.1976013184
150.810947714	1007.11499023	34.8064651489	33.1976013184
150.810947714	1007.11499023	34.8064651489	33.1976013184
150.810947715	1007.11499023	34.8064651489	33.1976013184
150.810947715	1007.11499023	34.8064651489	33.1976013184
150.810947715	1007.11499023	34.8064651489	33.1976013184
150.810947715	1007.11499023	34.8064651489	33.1976013184
150.810947715	1007.11499023	34.8064651489	33.1976013184
150.810947715	1007.11499023	34.8064651489	33.1976013184
150.810947715	1007.11499023	34.8064651489	32.9807815552
150.810947716	1007.11499023	34.8064651489	32.9807815552
150.810947716	1007.11499023	35.3987998962	32.9807815552
150.810947716	1007.11499023	35.3987998962	32.9807815552
150.810947716	1007.11499023	35.3987998962	32.9807815552
150.810947716	1007.11499023	35.3987998962	32.9807815552
150.810947716	1007.11499023	35.3987998962	32.9807815552
150.810947716	1007.11499023	35.3987998962	32.9807815552
